OpportunityId,AsOfDate,OpportunityAge,OpportunityAgeBucket,SalesCycleDays,WeightedAmount,UniqueProductCount,UniqueProductFamilyCount,AverageDiscount,NetRevenue,GrossMarginAmount,GrossMarginRate,CloseDateSlipDays,CloseDateChangeCount,HybridProductShare,OpportunityHealthScore,OpportunityRiskScore,ForecastConfidence,HighRiskFlag,ProductAttachOpportunityFlag
006000000000407AAA,2026-06-30,117,91-180,117,,5,3,0.070747,125077.39,37139.24,0.29693,0,0,0.627802,,,,false,false
006000000000408AAA,2026-06-30,861,365+,,233187.07,1,1,0.085962,291483.84,70064.91,0.240373,854,0,1,40,63,49,true,true
006000000000409AAA,2026-06-30,147,91-180,147,,5,5,0.0632,1361103.02,501989.78,0.368811,0,0,0.538251,,,,false,false
006000000000410AAA,2026-06-30,314,181-365,314,,2,2,0.094393,1010099.75,234038.36,0.231698,117,2,0.654186,,,,false,false
006000000000411AAA,2026-06-30,122,91-180,122,,2,2,0.102415,418931.77,115821.24,0.276468,0,0,0.511589,,,,false,false
006000000000412AAA,2026-06-30,207,181-365,207,,2,2,0.099166,1148899.9,369951.38,0.322005,0,0,1,,,,false,false
006000000000413AAA,2026-06-30,1093,365+,,427910.55,2,2,0.080975,1069776.37,238814.51,0.223238,1143,0,0,27,70,27,true,false
006000000000414AAA,2026-06-30,67,61-90,,287047.57,4,3,0.092824,478412.62,114851.22,0.240067,107,2,0.58877,61,32,57,false,false
006000000000415AAA,2026-06-30,227,181-365,227,,3,3,0.059263,420734.78,131002.87,0.311367,55,1,1,,,,false,false
006000000000416AAA,2026-06-30,174,91-180,174,,4,2,0.056631,453582.02,167639.29,0.36959,34,1,1,,,,false,false
006000000000417AAA,2026-06-30,76,61-90,,214405.34,3,2,0.076093,268006.68,89562.04,0.334178,0,0,1,81,11,89,false,false
006000000000418AAA,2026-06-30,324,181-365,324,,4,2,0.070389,1406217.44,449468.17,0.319629,120,1,1,,,,false,false
006000000000419AAA,2026-06-30,106,91-180,106,,4,4,0.057535,2589366.05,830279.9,0.32065,0,0,0.27006,,,,false,false
006000000000420AAA,2026-06-30,173,91-180,,1314982.96,3,2,0.095494,2191638.26,665303.96,0.303565,0,0,0.603575,68,24,68,false,false
006000000000421AAA,2026-06-30,141,91-180,141,,3,3,0.049404,540158.03,201063.72,0.372231,0,0,1,,,,false,false
006000000000422AAA,2026-06-30,252,181-365,252,,3,2,0.067442,376517.58,126145.14,0.335031,0,0,0.589015,,,,false,false
006000000000423AAA,2026-06-30,116,91-180,116,,4,3,0.068931,963484.51,282153.8,0.292847,0,0,0.566711,,,,false,false
006000000000424AAA,2026-06-30,122,91-180,122,,4,4,0.055624,1113832.22,417410.59,0.374752,0,0,0.576097,,,,false,false
006000000000425AAA,2026-06-30,60,31-60,,512062.26,2,1,0.069143,853437.1,283341.05,0.332,0,0,0.531577,72,12,68,false,true
006000000000426AAA,2026-06-30,51,31-60,51,,3,2,0.06941,1161562.67,335929.46,0.289205,0,0,0.706408,,,,false,false
006000000000427AAA,2026-06-30,164,91-180,164,,2,2,0.05748,1047581.86,356074.81,0.339902,0,0,1,,,,false,false
006000000000428AAA,2026-06-30,130,91-180,,636194.98,1,1,0.056304,795243.72,281852.4,0.354423,0,0,1,77,14,89,false,true
006000000000429AAA,2026-06-30,75,61-90,,463961.41,3,3,0.058217,773269.02,237840.52,0.307578,0,0,0,74,12,68,false,false
006000000000430AAA,2026-06-30,53,31-60,,131759.67,2,2,0.054118,658798.35,160989.66,0.244369,46,1,0,51,25,31,false,false
006000000000431AAA,2026-06-30,95,91-180,95,,5,3,0.069343,976272.16,265187.03,0.271632,0,0,0.430771,,,,false,false
006000000000432AAA,2026-06-30,155,91-180,155,,2,2,0.061527,654610.8,218065.02,0.333122,0,0,0.615263,,,,false,false
006000000000433AAA,2026-06-30,109,91-180,109,,4,2,0.05983,68677.91,19903.37,0.289807,0,0,0.523579,,,,false,false
006000000000434AAA,2026-06-30,84,61-90,,414272.27,4,3,0.059776,690453.78,214583.74,0.310787,0,0,0.489236,74,13,68,false,false
006000000000435AAA,2026-06-30,157,91-180,,342767.49,2,2,0.070811,428459.36,137634.2,0.32123,0,0,1,76,17,89,false,false
006000000000436AAA,2026-06-30,34,31-60,,169575.32,3,3,0.080986,282625.53,86134.14,0.304764,0,0,0.343114,76,11,68,false,false
006000000000437AAA,2026-06-30,104,91-180,104,,2,1,0.052865,378101.25,124054.27,0.328098,0,0,1,,,,false,false
006000000000438AAA,2026-06-30,33,31-60,,714384.96,2,2,0.09801,892981.2,313833.54,0.351445,0,0,0.502897,83,9,89,false,false
006000000000439AAA,2026-06-30,172,91-180,172,,2,1,0.062367,142075.2,47854.44,0.336825,0,0,0.421568,,,,false,false
006000000000440AAA,2026-06-30,238,181-365,238,,3,3,0.105293,2746551.02,819760.44,0.298469,0,0,0.701023,,,,false,false
006000000000441AAA,2026-06-30,165,91-180,165,,2,2,0.064272,367453.01,120880.62,0.328969,0,0,0.558422,,,,false,false
006000000000442AAA,2026-06-30,115,91-180,,1371846.3,3,2,0.105546,1714807.88,422095.36,0.246147,0,0,0.673155,73,19,89,false,false
006000000000443AAA,2026-06-30,164,91-180,164,,1,1,0.127388,636519.12,122396.82,0.192291,0,0,1,,,,false,false
006000000000444AAA,2026-06-30,210,181-365,,27809.93,4,1,0.100832,139049.63,35431.95,0.254815,246,0,0.74108,31,60,16,true,true
006000000000445AAA,2026-06-30,132,91-180,132,,2,1,0.069651,1914700.4,669600.47,0.349716,0,0,1,,,,false,false
006000000000446AAA,2026-06-30,175,91-180,175,,2,2,0.104069,341385.66,84320.23,0.246994,80,1,0.589533,,,,false,false
006000000000447AAA,2026-06-30,82,61-90,,382853.93,3,3,0.06542,638089.89,190330.32,0.298281,0,0,1,73,13,68,false,false
006000000000448AAA,2026-06-30,59,31-60,,152291.04,3,3,0.062956,761455.2,262908.99,0.345272,0,0,0.75577,63,17,36,false,false
006000000000449AAA,2026-06-30,31,31-60,,44381.76,4,3,0.071954,221908.79,59567.56,0.268433,0,0,0.732146,59,16,36,false,false
006000000000450AAA,2026-06-30,173,91-180,173,,4,4,0.062697,819379.73,252627.22,0.308315,0,0,1,,,,false,false
006000000000451AAA,2026-06-30,273,181-365,273,,1,1,0.107901,2828715.36,529179.72,0.187074,36,1,0,,,,false,false
006000000000452AAA,2026-06-30,132,91-180,132,,4,3,0.086669,518922.2,171723.83,0.330924,0,0,0.22592,,,,false,false
006000000000453AAA,2026-06-30,61,61-90,,222715.85,2,2,0.091961,1113579.24,299298.04,0.268771,63,1,1,51,30,30,false,false
006000000000454AAA,2026-06-30,137,91-180,,1032151.47,4,3,0.06508,1290189.34,380592.44,0.29499,0,0,1,78,15,89,false,false
006000000000455AAA,2026-06-30,109,91-180,,324083.52,2,2,0.070065,540139.2,218307.84,0.40417,0,0,1,77,16,68,false,false
006000000000456AAA,2026-06-30,170,91-180,170,,5,3,0.07456,1015558.59,318303.68,0.313427,0,0,0.781363,,,,false,false
006000000000457AAA,2026-06-30,181,181-365,181,,3,2,0.07689,303015.89,69946.59,0.230835,0,0,0.374232,,,,false,false
006000000000458AAA,2026-06-30,116,91-180,116,,3,2,0.08845,219089.36,53436.38,0.243902,0,0,1,,,,false,false
006000000000459AAA,2026-06-30,177,91-180,177,,4,4,0.049604,225623.23,76923.59,0.340938,0,0,0.548354,,,,false,false
006000000000460AAA,2026-06-30,153,91-180,153,,5,5,0.071034,683391.9,225107.47,0.329397,0,0,0.534038,,,,false,false
006000000000461AAA,2026-06-30,150,91-180,,386545.61,5,4,0.070028,483182.01,165545.14,0.342614,0,0,1,83,16,89,false,false
006000000000462AAA,2026-06-30,194,181-365,194,,3,3,0.053626,411143.88,138402.79,0.336629,0,0,1,,,,false,false
006000000000463AAA,2026-06-30,103,91-180,103,,2,2,0.053462,823705.93,284687.62,0.345618,0,0,0.502351,,,,false,false
006000000000464AAA,2026-06-30,158,91-180,158,,2,2,0.067006,113955.72,37136.18,0.325883,0,0,0,,,,false,false
006000000000465AAA,2026-06-30,156,91-180,156,,3,2,0.050027,231909.72,68526.32,0.295487,0,0,0.710972,,,,false,false
006000000000466AAA,2026-06-30,89,61-90,89,,3,3,0.063551,155369.47,47125.19,0.30331,0,0,1,,,,false,false
006000000000467AAA,2026-06-30,25,0-30,,74177.8,5,4,0.08718,370889,138087.31,0.372314,0,0,1,69,17,36,false,false
006000000000468AAA,2026-06-30,421,365+,,364688.81,3,3,0.074901,911722.02,232777.54,0.255316,219,0,0.320026,35,67,27,true,false
006000000000469AAA,2026-06-30,101,91-180,,262812.1,3,3,0.077443,328515.12,85097.53,0.259037,0,0,1,77,14,89,false,false
006000000000470AAA,2026-06-30,179,91-180,179,,4,4,0.060572,483572.02,166289.52,0.343877,42,1,1,,,,false,false
006000000000471AAA,2026-06-30,126,91-180,126,,2,2,0.072661,338473.69,110746.54,0.327194,0,0,1,,,,false,false
006000000000472AAA,2026-06-30,150,91-180,150,,4,3,0.069844,998243.16,355608.37,0.356234,101,1,0.728103,,,,false,false
006000000000473AAA,2026-06-30,298,181-365,298,,1,1,0.117876,2150767.08,641537.82,0.298283,0,0,0,,,,false,false
006000000000474AAA,2026-06-30,144,91-180,144,,3,3,0.065017,491231.31,140416.41,0.285846,0,0,1,,,,false,false
006000000000475AAA,2026-06-30,161,91-180,161,,4,4,0.041547,859149.67,262502.21,0.305537,0,0,0.530144,,,,false,false
006000000000476AAA,2026-06-30,969,365+,,40268.24,1,1,0.084899,100670.6,31395.6,0.311865,897,0,1,31,66,27,true,true
006000000000477AAA,2026-06-30,195,181-365,195,,2,2,0.088622,1462065.52,398938.82,0.27286,0,0,0.642415,,,,false,false
006000000000478AAA,2026-06-30,148,91-180,148,,3,2,0.088175,555456.05,156152.02,0.281124,0,0,1,,,,false,false
006000000000479AAA,2026-06-30,88,61-90,,897265.2,1,1,0.06998,1495442,561598.7,0.37554,0,0,1,73,14,68,false,true
006000000000480AAA,2026-06-30,150,91-180,,568431.58,4,4,0.050713,710539.47,295840,0.41636,110,0,0.835559,78,31,78,false,false
006000000000481AAA,2026-06-30,89,61-90,89,,2,2,0.054101,1035849.75,355257.98,0.342963,0,0,0.520332,,,,false,false
006000000000482AAA,2026-06-30,168,91-180,168,,2,1,0.090639,987023.82,321327.18,0.325552,86,1,0.420644,,,,false,false
006000000000483AAA,2026-06-30,187,181-365,187,,3,3,0.08286,503917.99,162353.69,0.322183,0,0,1,,,,false,false
006000000000484AAA,2026-06-30,125,91-180,125,,2,2,0.088163,568378.38,198794.4,0.349757,0,0,1,,,,false,false
006000000000485AAA,2026-06-30,246,181-365,246,,3,2,0.063669,110907.24,37776.25,0.340611,56,1,0,,,,false,false
006000000000486AAA,2026-06-30,813,365+,,673439.46,5,5,0.04872,1122399.1,397546.68,0.354194,749,0,0.586825,48,61,38,true,false
006000000000487AAA,2026-06-30,134,91-180,134,,3,3,0.069568,264109.34,79381,0.300561,0,0,0.724712,,,,false,false
006000000000488AAA,2026-06-30,112,91-180,,435940.36,4,4,0.048505,544925.45,176312.76,0.323554,0,0,1,83,12,89,false,false
006000000000489AAA,2026-06-30,300,181-365,300,,3,3,0.068698,816979.64,249332.23,0.305188,118,1,0.662405,,,,false,false
006000000000490AAA,2026-06-30,764,365+,,16973.6,5,4,0.067327,169736.03,55051.25,0.324334,845,2,1,28,69,11,true,false
006000000000491AAA,2026-06-30,234,181-365,234,,2,2,0.053944,563786.13,191728.7,0.340073,116,1,0.454526,,,,false,false
006000000000492AAA,2026-06-30,208,181-365,208,,5,5,0.050757,1091071.2,401396.35,0.367892,0,0,0.568187,,,,false,false
006000000000493AAA,2026-06-30,162,91-180,162,,3,2,0.021859,960352.14,351307.8,0.365811,0,0,0.256897,,,,false,false
006000000000494AAA,2026-06-30,145,91-180,145,,2,2,0.054953,493283.68,152416,0.308982,0,0,1,,,,false,false
006000000000495AAA,2026-06-30,434,365+,,508818.52,2,2,0.079565,1272046.31,360685.56,0.283548,215,0,1,34,66,27,true,false
006000000000496AAA,2026-06-30,76,61-90,76,,1,1,0.077803,283268.7,81280.8,0.286939,0,0,1,,,,false,false
006000000000497AAA,2026-06-30,831,365+,,1200767.07,3,2,0.108385,3001917.67,841832.17,0.280431,714,0,1,31,69,27,true,false
006000000000498AAA,2026-06-30,95,91-180,95,,4,3,0.079067,1501674.02,469224.28,0.312467,0,0,0.479254,,,,false,false
006000000000499AAA,2026-06-30,133,91-180,133,,2,2,0.0797,1981024.54,571858.21,0.288668,0,0,0,,,,false,false
006000000000500AAA,2026-06-30,156,91-180,,635650.31,3,2,0.074373,794562.89,241292.12,0.303679,0,0,1,75,17,89,false,false
006000000000501AAA,2026-06-30,144,91-180,144,,2,2,0.058624,576367.02,143132.12,0.248335,0,0,1,,,,false,false
006000000000502AAA,2026-06-30,56,31-60,,518481.88,4,2,0.07899,864136.47,298916.88,0.345914,0,0,0.765218,75,12,68,false,false
006000000000503AAA,2026-06-30,151,91-180,151,,3,2,0.100498,1207165.18,335550.29,0.277966,29,1,1,,,,false,false
006000000000504AAA,2026-06-30,401,365+,,333148.79,4,4,0.070144,832871.97,283938.94,0.340915,471,0,0.557561,44,65,27,true,false
006000000000505AAA,2026-06-30,1220,365+,,288774.27,4,4,0.053315,1443871.35,398615.8,0.276074,1168,0,0,29,67,16,true,false
006000000000506AAA,2026-06-30,108,91-180,,192850.1,4,4,0.056885,321416.83,107413.05,0.334186,0,0,1,77,15,68,false,false
006000000000507AAA,2026-06-30,141,91-180,141,,4,3,0.074406,1474234.18,463221.93,0.314212,0,0,0.544297,,,,false,false
006000000000508AAA,2026-06-30,21,0-30,,509192.57,1,1,0.066292,848654.28,270594.88,0.318852,0,0,0,72,8,68,false,true
006000000000509AAA,2026-06-30,95,91-180,,669990.21,2,1,0.070015,1116650.35,373979.64,0.334912,0,0,1,70,15,68,false,true
006000000000510AAA,2026-06-30,95,91-180,95,,2,2,0.053039,1682944.22,444022.56,0.263837,0,0,0.51185,,,,false,false
006000000000511AAA,2026-06-30,131,91-180,131,,5,5,0.047874,705413.27,257615.63,0.365198,0,0,0.489524,,,,false,false
006000000000512AAA,2026-06-30,159,91-180,,108857.43,4,3,0.073989,181429.05,57876.27,0.319002,152,0,0.720298,59,42,53,false,false
006000000000513AAA,2026-06-30,130,91-180,130,,3,3,0.078037,432082.63,155089.7,0.358935,0,0,0.374193,,,,false,false
006000000000514AAA,2026-06-30,128,91-180,128,,2,2,0.074961,1169296.18,345860.24,0.295785,0,0,1,,,,false,false
006000000000515AAA,2026-06-30,289,181-365,289,,1,1,0.077125,869671.62,257400.72,0.295975,89,2,0,,,,false,false
006000000000516AAA,2026-06-30,105,91-180,105,,3,2,0.064346,1914515.65,629651.41,0.328883,0,0,1,,,,false,false
006000000000517AAA,2026-06-30,117,91-180,117,,1,1,0.080623,2126281.68,900168.75,0.423353,0,0,1,,,,false,false
006000000000518AAA,2026-06-30,69,61-90,69,,4,4,0.060485,434573.51,130356.61,0.299964,0,0,0.747361,,,,false,false
006000000000519AAA,2026-06-30,61,61-90,,397225.66,4,3,0.060783,993064.15,335288.02,0.33763,0,0,1,70,14,47,false,false
006000000000520AAA,2026-06-30,785,365+,,91146.24,2,2,0.072638,151910.4,53065.25,0.349319,719,0,1,43,62,38,true,false
006000000000521AAA,2026-06-30,135,91-180,,218015.86,1,1,0.073877,272519.82,105110.52,0.385699,0,0,1,79,15,89,false,true
006000000000522AAA,2026-06-30,116,91-180,116,,4,4,0.058492,1087932.89,417262.49,0.383537,0,0,1,,,,false,false
006000000000523AAA,2026-06-30,654,365+,,838590.84,4,4,0.036501,2096477.09,745605.18,0.355647,648,0,0,41,64,27,true,false
006000000000524AAA,2026-06-30,252,181-365,252,,1,1,0.080999,505304.7,119193.78,0.235885,91,1,1,,,,false,false
006000000000525AAA,2026-06-30,527,365+,,446954.89,3,2,0.069712,1117387.23,327949.01,0.293496,483,0,0.634168,32,65,27,true,false
006000000000526AAA,2026-06-30,192,181-365,192,,3,3,0.100399,709043.15,211945.52,0.298918,0,0,0.406526,,,,false,false
006000000000527AAA,2026-06-30,210,181-365,210,,3,3,0.07032,519613.41,184850.77,0.355747,0,0,0.682723,,,,false,false
006000000000528AAA,2026-06-30,200,181-365,200,,5,3,0.080582,1541296.83,461301.58,0.299294,0,0,0.468127,,,,false,false
006000000000529AAA,2026-06-30,207,181-365,207,,3,3,0.0559,595436.83,187903.32,0.315572,0,0,0.290807,,,,false,false
006000000000530AAA,2026-06-30,91,91-180,,1727693.54,1,1,0.070792,2879489.24,923480.76,0.32071,0,0,1,70,15,68,false,true
006000000000531AAA,2026-06-30,102,91-180,102,,2,1,0.036465,194532.33,63498.29,0.326415,0,0,0.551032,,,,false,false
006000000000532AAA,2026-06-30,157,91-180,157,,2,2,0.043834,1676420.36,486606.41,0.290265,0,0,0,,,,false,false
006000000000533AAA,2026-06-30,179,91-180,,596007.33,4,3,0.062139,745009.16,251144.56,0.337103,0,0,1,79,18,89,false,false
006000000000534AAA,2026-06-30,115,91-180,115,,4,4,0.056701,238032.83,86364.54,0.362826,0,0,1,,,,false,false
006000000000535AAA,2026-06-30,86,61-90,,185887.49,4,3,0.072455,309812.49,116286.6,0.375345,0,0,1,78,14,68,false,false
006000000000536AAA,2026-06-30,57,31-60,57,,3,2,0.083352,2031496.52,714081.19,0.351505,0,0,0.67628,,,,false,false
006000000000537AAA,2026-06-30,146,91-180,,504522.98,5,3,0.076055,840871.63,254996.09,0.303252,97,1,0.757098,63,33,58,false,false
006000000000538AAA,2026-06-30,121,91-180,121,,4,3,0.066259,331364.11,99551.64,0.30043,0,0,1,,,,false,false
006000000000539AAA,2026-06-30,652,365+,,73434.8,2,2,0.068929,183587,65903.97,0.35898,563,0,0.589029,36,65,27,true,false
006000000000540AAA,2026-06-30,169,91-180,169,,3,2,0.054022,797348.11,244324.06,0.306421,0,0,1,,,,false,false
006000000000541AAA,2026-06-30,77,61-90,77,,1,1,0.107207,1091982.08,195078.4,0.178646,0,0,1,,,,false,false
006000000000542AAA,2026-06-30,130,91-180,130,,3,3,0.061923,656740.81,230102.51,0.35037,0,0,1,,,,false,false
006000000000543AAA,2026-06-30,31,31-60,,499771.05,4,3,0.089601,832951.75,268870.17,0.322792,0,0,1,77,11,68,false,false
006000000000544AAA,2026-06-30,116,91-180,116,,2,1,0.087116,756159.48,215693.57,0.285249,0,0,1,,,,false,false
006000000000545AAA,2026-06-30,284,181-365,284,,3,2,0.073309,286830.92,88695.27,0.309225,0,0,0.626559,,,,false,false
006000000000546AAA,2026-06-30,168,91-180,168,,1,1,0.112699,349305.9,77433.6,0.221678,0,0,1,,,,false,false
006000000000547AAA,2026-06-30,209,181-365,209,,1,1,0.000508,601774.5,175236,0.291199,0,0,1,,,,false,false
006000000000548AAA,2026-06-30,95,91-180,95,,3,2,0.065612,334538.05,125153.95,0.37411,0,0,1,,,,false,false
006000000000549AAA,2026-06-30,82,61-90,,486054.51,2,2,0.060199,607568.14,213808.48,0.351909,0,0,1,82,10,89,false,false
006000000000550AAA,2026-06-30,156,91-180,156,,2,2,0.078115,1654727.52,536080.42,0.323969,0,0,0.587991,,,,false,false
006000000000551AAA,2026-06-30,130,91-180,130,,4,4,0.078483,114568.45,34930.84,0.304891,0,0,0.641827,,,,false,false
006000000000552AAA,2026-06-30,785,365+,,94333.1,4,4,0.065727,157221.84,55823.28,0.355061,789,0,0.253528,48,62,38,true,false
006000000000553AAA,2026-06-30,237,181-365,237,,2,2,0.093988,561398.55,176964.34,0.315221,0,0,1,,,,false,false
006000000000554AAA,2026-06-30,116,91-180,116,,3,3,0.077376,1138896.38,315892.08,0.277367,0,0,0,,,,false,false
006000000000555AAA,2026-06-30,249,181-365,249,,4,3,0.0809,318003.51,98619.48,0.310121,70,2,1,,,,false,false
006000000000556AAA,2026-06-30,155,91-180,155,,2,2,0.070286,565450.17,197215.05,0.348775,0,0,1,,,,false,false
006000000000557AAA,2026-06-30,117,91-180,117,,3,2,0.050456,447089.7,128339.31,0.287055,0,0,0.388122,,,,false,false
006000000000558AAA,2026-06-30,119,91-180,,417901.8,3,3,0.069866,522377.25,167789.34,0.321203,0,0,0.322818,80,14,89,false,false
006000000000559AAA,2026-06-30,218,181-365,218,,5,3,0.044441,685017.61,225914.78,0.329794,88,2,1,,,,false,false
006000000000560AAA,2026-06-30,144,91-180,144,,3,2,0.082215,790161.26,261150.37,0.330503,0,0,0.556844,,,,false,false
006000000000561AAA,2026-06-30,82,61-90,,1433017.03,2,2,0.103718,2388361.71,796537.74,0.333508,0,0,1,73,17,68,false,false
006000000000562AAA,2026-06-30,638,365+,,249460.85,3,3,0.086244,311826.06,92953.56,0.298094,578,0,0.630375,49,60,49,true,false
006000000000563AAA,2026-06-30,130,91-180,130,,1,1,0.090704,356189.96,122284.96,0.343314,0,0,1,,,,false,false
006000000000564AAA,2026-06-30,76,61-90,,160295.8,3,2,0.067696,267159.66,96185.64,0.360031,69,1,1,70,23,61,false,false
006000000000565AAA,2026-06-30,129,91-180,,590545.6,2,2,0.045914,738182,210323.92,0.284921,0,0,1,75,14,89,false,false
006000000000566AAA,2026-06-30,869,365+,,106946.97,3,2,0.067381,534734.87,162435.6,0.303768,849,0,0.600017,26,68,16,true,false
006000000000567AAA,2026-06-30,1235,365+,,373135.55,4,4,0.083807,932838.88,284855.75,0.305364,1130,0,1,38,66,27,true,false
006000000000568AAA,2026-06-30,128,91-180,128,,2,1,0.115802,234111.16,77504.43,0.331058,0,0,0,,,,false,false
006000000000569AAA,2026-06-30,78,61-90,,624747.57,2,1,0.032131,780934.46,264917.09,0.339231,0,0,1,78,9,89,false,true
006000000000570AAA,2026-06-30,526,365+,,235040.11,4,3,0.073773,587600.28,210190.36,0.35771,489,0,0.738036,39,65,27,true,false
006000000000571AAA,2026-06-30,261,181-365,261,,2,2,0.067358,192396.6,61833.6,0.321386,0,0,0.565504,,,,false,false
006000000000572AAA,2026-06-30,82,61-90,82,,2,2,0.074432,277201.02,81142.16,0.29272,0,0,0,,,,false,false
006000000000573AAA,2026-06-30,629,365+,,336756.1,4,3,0.079337,561260.17,175334.67,0.312395,572,0,0.732077,43,63,38,true,false
006000000000574AAA,2026-06-30,135,91-180,135,,2,1,0.044256,416888.35,173366.58,0.415859,0,0,0.584256,,,,false,false
006000000000575AAA,2026-06-30,161,91-180,161,,3,2,0.096141,424024.7,146832.31,0.346282,0,0,1,,,,false,false
006000000000576AAA,2026-06-30,248,181-365,248,,2,2,0.080314,1636260.31,518331.7,0.316778,0,0,1,,,,false,false
006000000000577AAA,2026-06-30,83,61-90,83,,4,4,0.049612,2024881.3,760905.92,0.375778,0,0,1,,,,false,false
006000000000578AAA,2026-06-30,139,91-180,139,,3,2,0.072094,1436473.6,408872.73,0.284636,0,0,1,,,,false,false
006000000000579AAA,2026-06-30,214,181-365,214,,2,1,0.061538,1338927.23,421187.78,0.314571,0,0,0,,,,false,false
006000000000580AAA,2026-06-30,660,365+,,1089257.11,3,3,0.085445,1815428.51,579550.5,0.319236,542,0,0.224718,43,63,38,true,false
006000000000581AAA,2026-06-30,268,181-365,268,,1,1,0.033733,318252.15,105905.57,0.332773,0,0,0,,,,false,false
006000000000582AAA,2026-06-30,269,181-365,269,,3,3,0.077856,767611.47,275845.73,0.359356,113,2,1,,,,false,false
006000000000583AAA,2026-06-30,155,91-180,,504878.66,3,3,0.056649,841464.44,245998.44,0.292346,71,0,0.65365,64,29,61,false,false
006000000000584AAA,2026-06-30,127,91-180,127,,4,3,0.069202,196125.31,65444.19,0.333686,0,0,0.456491,,,,false,false
006000000000585AAA,2026-06-30,281,181-365,281,,4,3,0.080629,1753845.24,545916.35,0.311268,41,1,0.749449,,,,false,false
006000000000586AAA,2026-06-30,174,91-180,,1357714.59,3,3,0.061044,1697143.24,559556.59,0.329705,0,0,1,79,17,89,false,false
006000000000587AAA,2026-06-30,18,0-30,,731845.56,2,2,0.076076,1219742.6,367550.31,0.301334,0,0,0,74,9,68,false,false
006000000000588AAA,2026-06-30,219,181-365,219,,5,5,0.057142,818930.6,248075.31,0.302926,0,0,1,,,,false,false
006000000000589AAA,2026-06-30,135,91-180,135,,5,3,0.084755,1480375.9,388634.88,0.262524,0,0,0.415293,,,,false,false
006000000000590AAA,2026-06-30,125,91-180,125,,4,4,0.063913,1466058.9,477672.73,0.325821,0,0,0.757461,,,,false,false
006000000000591AAA,2026-06-30,69,61-90,69,,4,4,0.077845,1078104.29,340452.35,0.315788,0,0,0.41224,,,,false,false
006000000000592AAA,2026-06-30,813,365+,,1227773.06,4,4,0.055992,2046288.43,672378.53,0.328584,742,0,1,46,61,38,true,false
006000000000593AAA,2026-06-30,238,181-365,238,,1,1,0.070893,2272356.13,736852.73,0.324268,0,0,0,,,,false,false
006000000000594AAA,2026-06-30,133,91-180,133,,4,4,0.065839,233537.95,74644.5,0.319625,0,0,0.790424,,,,false,false
006000000000595AAA,2026-06-30,114,91-180,114,,4,4,0.06121,244085.31,88962.27,0.364472,0,0,0.439253,,,,false,false
006000000000596AAA,2026-06-30,153,91-180,153,,3,3,0.08362,2075778.44,672746.32,0.324094,0,0,1,,,,false,false
006000000000597AAA,2026-06-30,172,91-180,172,,2,1,0.063266,449188.87,167566.93,0.373043,0,0,0.663366,,,,false,false
006000000000598AAA,2026-06-30,245,181-365,245,,4,3,0.075844,1086000.01,369249.06,0.340008,0,0,1,,,,false,false
006000000000599AAA,2026-06-30,236,181-365,236,,3,2,0.083916,590634.06,198523.16,0.336119,0,0,1,,,,false,false
006000000000600AAA,2026-06-30,87,61-90,87,,3,2,0.082324,1110815.85,353275.02,0.318032,0,0,0.633609,,,,false,false
006000000000601AAA,2026-06-30,171,91-180,171,,3,1,0.086493,381985.07,125667.65,0.328986,0,0,1,,,,false,false
006000000000602AAA,2026-06-30,92,91-180,,183621.4,3,2,0.054091,459053.49,158483.43,0.34524,0,0,1,67,17,47,false,false
006000000000603AAA,2026-06-30,180,91-180,,356977.8,2,2,0.062569,594963,176382.63,0.29646,58,0,0.453192,62,29,62,false,false
006000000000604AAA,2026-06-30,1183,365+,,222273.77,4,4,0.050313,555684.42,197058.52,0.354623,1264,0,0.600314,41,64,27,true,false
006000000000605AAA,2026-06-30,170,91-180,170,,2,2,0.073973,562711.68,159285.3,0.283067,0,0,1,,,,false,false
006000000000606AAA,2026-06-30,136,91-180,136,,2,2,0.089864,871595.15,251957.39,0.289076,0,0,1,,,,false,false
006000000000607AAA,2026-06-30,156,91-180,,228900.02,4,4,0.052037,381500.04,136544.36,0.357914,65,2,1,72,28,62,false,false
006000000000608AAA,2026-06-30,322,181-365,322,,5,3,0.06391,174151.26,52547.12,0.301733,54,1,0.59176,,,,false,false
006000000000609AAA,2026-06-30,122,91-180,122,,2,2,0.097013,273273.84,79492.58,0.29089,0,0,1,,,,false,false
006000000000610AAA,2026-06-30,198,181-365,198,,3,2,0.044956,647134.94,216672.27,0.334818,0,0,0.318318,,,,false,false
006000000000611AAA,2026-06-30,160,91-180,160,,5,5,0.071721,2265825.33,719639.37,0.317606,0,0,0.474579,,,,false,false
006000000000612AAA,2026-06-30,129,91-180,,420323.55,1,1,0.081018,525404.44,133380.48,0.253862,0,0,0,71,17,89,false,true
006000000000613AAA,2026-06-30,214,181-365,214,,3,3,0.112828,2449359.06,723463.74,0.295369,0,0,0.690942,,,,false,false
006000000000614AAA,2026-06-30,144,91-180,144,,2,2,0.087308,1404983.84,420703.2,0.299436,0,0,0.475508,,,,false,false
006000000000615AAA,2026-06-30,153,91-180,153,,2,2,0.095614,1613663.46,407857.57,0.252753,0,0,0.407026,,,,false,false
006000000000616AAA,2026-06-30,88,61-90,,53617.28,1,1,0.020203,89362.13,28987.92,0.324387,0,0,1,70,13,68,false,true
